Symbol,replaced_SMILES,CXSMILES,Monomer_Type,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
meM,CN[C@@H](CCSC)C(=O)O,CSCC[C@@H](C([*])=O)N(C)[*] |$;;;;;;_R2;;;;_R1$|,Backbone,10.40143896,0.10412037,10.40143896,0.10412037,0.557994496,161.27,146.15,161.0874351,60,0,0.136625827,-0.301625967,0.301625967,0.136625827,1.6,2.2,2.5,32.16636282,10.22438042,2.0697932,-2.165343605,2.016024622,-2.291643175,7.980972385,-0.111172004,3.496588895,95.60689651,7.983127663,6.832624277,7.649120858,4.718744015,3.32683339,4.72068024,2.448516198,3.434114757,1.438115262,2.082065813,0.686553535,1.163747814,-0.02,137.9811723,9.98,5.741442725,3.903486251,66.97336951,4.794537184,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,11.76188495,0.0,0.0,32.52478838,0.0,6.041840829,4.794537184,18.04804547,0.0,4.899909731,0.0,12.46266245,26.10396676,0.0,0,0.0,0.0,0.0,0.0,11.76188495,43.33187784,4.794537184,0.0,6.420821623,0.0,0.0,0.0,0,20.31,0.0,4.794537184,0,6.041840829,0.0,18.45983575,0.0,11.76188495,18.9952537,6.255769184,0.0,0.0,1.777175926,12.34907785,0.0,0.0,1.05712963,0.10412037,4.01925548,0.0,3.859907407,0.857142857,10,0,2,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0.8686,46.538,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Me_dI,CC[C@@H](C)[C@@H](NC)C(=O)O,CC[C@@H](C)[C@@H](N(C)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone,10.50518519,0.087962963,10.50518519,0.087962963,0.550366122,143.23,126.094,143.1310142,60,0,0.136868428,-0.301614912,0.301614912,0.136868428,1.5,2.0,2.1,16.13053742,9.998044835,2.153618049,-2.23099291,2.085640279,-2.344536369,5.573897682,-0.11255176,3.919458162,101.4307136,8.14626437,7.294619475,7.294619475,4.629427618,3.747700349,3.747700349,2.9758188,2.9758188,1.962674134,1.962674134,1.006292026,1.006292026,-0.37,126.0543568,9.63,4.446244516,2.479660165,63.2152016,4.794537184,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,20.26829602,20.01325001,0.0,6.041840829,4.794537184,6.286160523,0.0,4.899909731,5.917906046,26.31013685,14.09534397,0.0,0,0.0,0.0,0.0,0.0,0.0,31.32325505,4.794537184,5.917906046,20.26829602,0.0,0.0,0.0,0,20.31,0.0,4.794537184,0,6.041840829,5.917906046,12.70698215,0.0,0.0,18.9952537,13.8474744,0.0,0.0,0.0,12.46467593,0.0,0.0,0.465277778,0.087962963,2.07912037,4.198148148,3.871481481,0.875,10,0,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,1.1616,42.994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH2Bu_Gly,NCCCCNCC(=O)O,[*]N(CCCCN)CC([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone,9.981608324,0.532312925,9.981608324,0.532312925,0.416559668,144.218,128.09,144.1262631,60,0,0.133465033,-0.330472666,0.330472666,0.133465033,1.5,2.2,2.7,16.1296814,10.28082035,1.935573601,-2.107738285,1.882366537,-2.216718755,5.512874827,-0.108137811,3.039357949,85.6752921,7.819990956,6.54569633,6.54569633,4.808060412,3.631867969,3.631867969,2.424691896,2.424691896,1.380167939,1.380167939,0.744585568,0.744585568,-0.41,149.4535581,9.59,6.706414435,5.721752306,62.19015018,10.52820466,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,32.97882804,0.0,6.544756406,4.794537184,6.286160523,0.0,4.899909731,5.733667477,12.84164325,26.6819412,0.0,0,0.0,5.733667477,0.0,0.0,0.0,37.86801145,4.794537184,0.0,12.84164325,0.0,0.0,0.0,0,46.33,0.0,4.794537184,0,0.0,6.544756406,32.21731658,0.0,0.0,11.94758171,0.0,5.733667477,0.0,0.0,11.97035832,0.0,5.300633031,0.0,0.0,3.048098073,2.245476899,1.935433673,0.857142857,10,2,3,0,0,0,0,0,0,3,1,3,6,0,0,0,0,-0.144,41.8494,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HOCOCH2_Gly_ol,O=C(O)CNCCO,[*]N(CCO)CC([*])=O |$_R1;;;;;;;_R2;$|,Backbone,9.766797052,0.115416667,9.766797052,0.115416667,0.485486857,117.148,106.06,117.0789786,48,0,0.133466434,-0.395044548,0.395044548,0.133466434,1.75,2.375,2.75,16.251399,10.54174448,1.908638783,-2.08208382,1.737367771,-2.231990977,5.512882493,-0.108189787,3.034785095,65.44900955,6.405777394,5.001346094,5.001346094,3.808060412,2.539847444,2.539847444,1.652516778,1.652516778,0.867929911,0.867929911,0.389237998,0.389237998,-0.41,50.25226451,7.59,4.741745068,3.768890877,48.91460901,9.901064579,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,7.047671983,6.544756406,13.15163837,9.901064579,6.286160523,0.0,4.899909731,0.0,0.0,26.74406676,0.0,0,0.0,0.0,0.0,0.0,0.0,43.03666441,4.794537184,0.0,0.0,0.0,0.0,0.0,0,40.54,0.0,4.794537184,0,6.606881965,13.08951281,6.286160523,0.0,11.94758171,0.0,0.0,5.106527395,0.0,0.0,11.50985261,8.305702948,0.0,0.0,0.0,0.815138889,1.086944444,1.782361111,0.8,8,1,3,0,0,0,0,0,0,3,1,3,4,0,0,0,0,-0.8906,30.6468,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOCOCH2_Bal,O=C(O)CCNCC(=O)O,[*]N(CCC(=O)O)CC([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone,9.993013039,-0.835417611,9.993013039,0.087638889,0.53424325,145.158,134.07,145.0738932,58,0,0.30414323,-0.481195047,0.481195047,0.30414323,1.7,2.3,2.7,16.3652734,10.38530473,1.994645834,-2.0914477,1.838380834,-2.229736521,5.664821672,-0.137010278,3.288643981,124.1613363,7.983127663,5.909594385,5.909594385,4.66390246,3.004904012,3.004904012,2.072648523,2.072648523,1.093598781,1.093598781,0.505031207,0.505031207,-0.9,125.4855078,9.1,4.930817534,5.24084507,59.44107322,9.901064579,6.286160523,0.0,0.0,0.0,5.969305288,9.694446915,0.0,0.0,0.0,0.0,7.047671983,6.544756406,12.96557803,14.69560176,12.25546581,0.0,4.899909731,0.0,6.420821623,20.13718479,0.0,0,0.0,0.0,0.0,0.0,0.0,42.39908773,9.589074368,0.0,6.420821623,0.0,0.0,0.0,0,57.61,5.969305288,9.589074368,0,6.420821623,13.08951281,6.286160523,0.0,11.94758171,0.0,0.0,5.106527395,0.0,0.0,21.51775935,8.215590986,0.0,-0.835417611,0.0,0.839474679,0.723564815,1.705694444,0.666666667,10,1,4,0,0,0,0,0,0,3,1,4,5,0,0,0,0,-0.4082,35.8138,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono104,CC(C)C[C@H](N)c1nc(C(=O)O)co1,CC(C)C[C@H](N[*])c1nc(C([*])=O)co1 |$;;;;;;_R1;;;;;_R2;;;$|,Backbone,10.41003842,0.086759259,10.41003842,0.086759259,0.729364813,196.25,180.122,196.1211778,78,0,0.211311909,-0.446497734,0.446497734,0.211311909,1.642857143,2.357142857,2.785714286,16.34391845,10.04156199,2.160662201,-2.136075761,2.191423025,-2.182063839,5.702715204,0.111428833,2.725622961,294.0670345,10.55204176,8.780218034,8.780218034,6.668233758,4.748639919,4.748639919,3.699270117,3.699270117,2.014120515,2.014120515,1.328420665,1.328420665,-1.16,1710.441642,10.91788162,4.905983604,2.666466571,83.71135945,9.733939541,11.95709099,6.286160523,5.890723922,0.0,0.0,4.794537184,4.983978521,0.0,0.0,13.8474744,19.38639965,0.0,6.041840829,9.211688121,6.286160523,0.0,10.30076712,5.917906046,26.31013685,7.047671983,17.84781491,0,0.0,5.316788604,0.0,0.0,0.0,18.31781103,0.0,5.917906046,42.68932595,10.68031393,0.0,0.0,0,55.13,0.0,4.794537184,0,6.041840829,23.78871849,6.420821623,6.263162996,0.0,7.047671983,24.14824152,4.417150937,5.204583333,0.0,14.46577916,3.114922525,0.350931595,1.141047336,0.086759259,3.011314248,4.265704208,1.858958333,0.6,14,1,4,0,0,0,0,1,1,4,1,4,5,0,0,0,1,1.7937,53.1462,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono102,O=C(O)c1csc([C@@H]2CCCN2)n1,[*]N1CCC[C@H]1c1nc(C([*])=O)cs1 |$_R1;;;;;;;;;;_R2;;;$|,Backbone,10.44678571,0.443240741,10.44678571,0.443240741,0.675218241,196.275,184.179,196.067034,70,0,0.16879531,-0.297126387,0.297126387,0.16879531,1.769230769,2.615384615,3.153846154,32.13348077,10.21788547,2.243891811,-2.154881359,2.312552572,-2.167206555,7.094414448,0.111455362,2.191261064,310.3182756,9.259148545,7.564294923,8.380791504,6.30886175,4.418656207,5.298309018,3.367093954,4.256774921,2.465957839,3.430156022,1.730141727,2.692886904,-0.74,1731.821271,8.840568693,3.554934193,1.64050958,81.39659167,0.0,10.70155169,6.286160523,0.0,0.0,0.0,9.694446915,4.983978521,0.0,11.33678588,0.0,26.43407163,5.38006277,6.041840829,4.794537184,17.6229464,0.0,9.883888252,0.0,18.88348407,13.59242839,16.08161446,0,0.0,0.0,0.0,0.0,11.33678588,29.76247716,0.0,0.0,34.37957295,5.38006277,0.0,0.0,0,33.2,0.0,4.794537184,0,0.0,11.73576882,17.83854063,12.84164325,11.33678588,5.38006277,16.93156023,0.0,0.0,1.591111111,17.01576342,2.913148148,0.569722222,0.0,0.443240741,3.21669761,1.139552863,2.110763889,0.555555556,13,0,3,0,1,1,0,1,1,4,0,4,2,0,1,1,2,1.7223,52.1065,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mono103,CC[C@H](c1nnc([C@@H](N)Cc2ccccc2)o1)N1CCC[C@H]1c1nc(C(=O)O)cs1,CC[C@H](c1nnc([C@H](Cc2ccccc2)N[*])o1)N1CCC[C@H]1c1nc(C([*])=O)cs1 |$;;;;;;;;;;;;;;;;_R1;;;;;;;;;;;_R2;;;$|,Backbone,11.04513474,-0.032737638,11.04513474,0.032737638,0.516065563,425.558,398.342,425.1885461,158,0,0.233316831,-0.421831276,0.421831276,0.233316831,1.3,2.1,2.8,32.13348192,10.06501094,2.360089995,-2.286246893,2.403707089,-2.281562822,7.094448936,0.111368453,1.53015611,957.3608154,20.92407448,17.32263585,18.13913243,14.72820795,10.43896915,11.31862196,7.557879855,8.447560822,5.697277944,6.661476127,4.170758467,5.08895245,-2.42,13263850.03,20.83671506,9.592785703,4.353748116,180.0874316,9.733939541,10.70155169,6.286160523,11.78144784,0.0,0.0,9.694446915,4.983978521,0.0,21.53414949,37.25557254,44.83916637,5.38006277,18.12552249,9.211688121,17.6229464,0.0,25.39804047,0.0,50.73254618,13.59242839,63.75834914,0,0.0,5.316788604,0.0,0.0,11.33678588,39.95984078,6.420821623,0.0,77.15271277,40.12904905,0.0,0.0,0,84.15,0.0,4.794537184,0,18.12552249,17.47537584,43.52182712,5.563451492,11.33678588,30.62683596,44.45451181,4.417150937,6.185361158,1.552519142,17.9412748,14.90917789,1.727545604,1.266591091,10.49414003,4.579274614,3.095737988,1.915044348,0.454545455,30,1,7,0,1,1,1,2,3,8,1,8,9,0,1,1,4,4.13,115.4592,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mono105,CC[C@H](c1nnc([C@@H](N)Cc2ccc(O)cc2)o1)N1CCC[C@H]1c1nc(C(=O)O)cs1,CC[C@H](c1nnc([C@H](Cc2ccc(O)cc2)N[*])o1)N1CCC[C@H]1c1nc(C([*])=O)cs1 |$;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;;_R2;;;$|,Backbone,11.04937457,-0.118716474,11.04937457,0.003249663,0.482851403,441.557,414.341,441.1834607,164,0,0.233316831,-0.507966645,0.507966645,0.233316831,1.322580645,2.096774194,2.774193548,32.133482,10.06078099,2.360232923,-2.28625038,2.404019186,-2.281563152,7.094450483,0.111367237,1.522206509,1002.757362,21.79431797,17.69249918,18.50899576,15.1220548,10.57325955,11.45291236,7.738728476,8.628409443,5.790793587,6.75499177,4.188695826,5.106889809,-2.62,18884240.58,21.60595167,9.674052288,4.681261599,184.8816654,14.84046694,16.45106352,6.286160523,11.78144784,0.0,0.0,9.694446915,4.983978521,0.0,21.53414949,19.05647134,56.97190051,5.38006277,18.12552249,14.31821552,17.6229464,0.0,25.39804047,0.0,50.73254618,13.59242839,57.69198207,0,5.749511833,5.316788604,0.0,5.749511833,11.33678588,45.06636817,6.420821623,0.0,77.15271277,34.06268198,0.0,0.0,0,104.38,0.0,9.901064579,0,23.87503432,23.89619746,42.66445699,11.33678588,12.13273414,24.56046889,32.32177767,4.417150937,6.159705294,1.535701303,17.90885902,24.26679652,1.559600002,1.413025332,7.184103712,4.384600427,3.05007176,1.870869966,0.454545455,31,2,8,0,1,1,1,2,3,9,2,9,9,0,1,1,4,3.8356,117.124,0,0,0,0,0,3,0,1,0,0,1,1,0,0,0,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mono106,N[C@@H](Cc1ccccc1)c1nc(C(=O)O)co1,[*]N[C@@H](Cc1ccccc1)c1nc(C([*])=O)co1 |$_R1;;;;;;;;;;;;;;_R2;;;$|,Backbone,10.5461524,-0.02212963,10.5461524,0.02212963,0.797973644,230.267,216.155,230.1055277,88,0,0.211646668,-0.446484625,0.446484625,0.211646668,1.411764706,2.176470588,2.764705882,16.3439195,10.06488732,2.154238884,-2.115017061,2.166407658,-2.187876956,5.702861405,0.111428848,2.13636272,479.1745016,12.08757567,9.589619111,9.589619111,8.3300298,5.449928083,5.449928083,3.759443711,3.759443711,2.589664801,2.589664801,1.677515745,1.677515745,-1.94,12896.89241,11.54262354,5.406982212,2.792700429,99.67362731,9.733939541,11.95709099,6.286160523,5.890723922,0.0,0.0,4.794537184,4.983978521,0.0,0.0,30.33183534,19.0319451,0.0,6.041840829,9.211688121,6.286160523,0.0,10.30076712,0.0,12.46266245,7.047671983,53.74310175,0,0.0,5.316788604,0.0,0.0,0.0,18.31781103,6.420821623,0.0,27.98448142,41.01214928,0.0,0.0,0,55.13,0.0,4.794537184,0,6.041840829,17.87081244,6.420821623,11.82661449,0.0,37.37950732,10.30076712,4.417150937,5.27591199,0.0,14.64500114,3.132071051,1.519458092,0.540234316,10.04561281,2.829418934,0.0,1.845625,0.230769231,17,1,4,0,0,0,1,1,2,4,1,4,5,0,0,0,2,1.9903,63.8372,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mono107,CC[C@@H](N[C@H](c1nc(C(=O)O)cs1)C(C)C)c1nnc([C@@H](N)Cc2ccccc2)o1,CC[C@@H](N[C@H](c1nc(C([*])=O)cs1)C(C)C)c1nnc([C@H](Cc2ccccc2)N[*])o1 |$;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;_R1;$|,Backbone,11.02270702,-0.100497659,11.02270702,0.006096444,0.441214219,427.574,398.342,427.2041962,160,0,0.233316622,-0.421839983,0.421839983,0.233316622,1.133333333,1.833333333,2.4,32.13348191,10.02908384,2.269393135,-2.241790975,2.294206895,-2.295980374,7.094467752,0.111452576,1.757221945,924.5230513,21.50986092,17.83145218,18.64794876,14.54957515,10.26347945,11.14313226,7.587169771,8.476850738,5.065728517,6.011784672,3.317875912,4.312557708,-2.42,8076193.957,22.26936716,10.56165487,5.383427624,180.8832913,9.733939541,10.70155169,6.286160523,11.78144784,0.0,0.0,10.11132579,4.983978521,0.0,21.53414949,51.10304694,31.37067277,5.38006277,18.12552249,9.211688121,17.6229464,0.0,25.81491935,5.917906046,51.73837733,7.047671983,63.75834914,0,0.0,10.63357721,0.0,0.0,11.33678588,28.51517464,6.420821623,5.917906046,78.15854392,40.12904905,0.0,0.0,0,92.94,0.0,4.794537184,0,24.04342853,17.47537584,24.13542747,16.90023737,5.38006277,25.24677319,58.71886508,4.417150937,6.084409722,1.491685808,15.45892031,18.20583589,1.671054738,1.434305395,10.07864775,2.341933154,6.33548156,1.897725675,0.454545455,30,2,7,0,0,0,1,2,3,8,2,8,11,0,0,0,3,4.2798,117.4929,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dPye,N[C@H](CCC(=O)N1CCCC1)C(=O)O,[*]N[C@H](CCC(=O)N1CCCC1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone,11.56384637,-0.179117536,11.56384637,0.179117536,0.640881349,198.266,180.122,198.1368278,80,0,0.222137849,-0.342702237,0.342702237,0.222137849,1.5,2.142857143,2.642857143,16.15301298,10.14506397,2.178682898,-2.157301326,2.097066427,-2.314801324,5.765404375,-0.129879423,2.222015505,200.2986792,10.38890506,8.661051402,8.661051402,6.774386908,5.179698884,5.179698884,3.657819589,3.657819589,2.663033084,2.663033084,1.684043472,1.684043472,-0.9,2108.404618,11.17633588,5.751479495,3.103837614,84.65063896,15.01123552,6.286160523,0.0,5.907179729,0.0,0.0,4.794537184,0.0,0.0,0.0,0.0,26.31013685,19.51033443,6.041840829,9.589074368,12.19334025,0.0,10.21669833,0.0,31.72512732,20.13718479,0.0,0,0.0,5.316788604,0.0,0.0,0.0,43.27227561,9.589074368,0.0,25.68328649,0.0,0.0,0.0,0,49.41,0.0,9.589074368,0,11.94902056,12.84164325,32.21731658,0.0,7.047671983,4.899909731,5.316788604,0.0,0.0,0.0,23.93277384,2.858871882,0.0,0.184814815,-0.179117536,4.18114607,1.785997732,1.735513196,0.8,14,1,4,0,1,1,0,0,0,3,1,4,5,0,1,1,1,0.1759,53.9597,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pye,N[C@@H](CCC(=O)N1CCCC1)C(=O)O,[*]N[C@@H](CCC(=O)N1CCCC1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone,11.56384637,-0.179117536,11.56384637,0.179117536,0.640881349,198.266,180.122,198.1368278,80,0,0.222137849,-0.342702237,0.342702237,0.222137849,1.5,2.142857143,2.642857143,16.15301298,10.14506397,2.178682898,-2.157301326,2.097066427,-2.314801324,5.765404375,-0.129879423,2.222015505,200.2986792,10.38890506,8.661051402,8.661051402,6.774386908,5.179698884,5.179698884,3.657819589,3.657819589,2.663033084,2.663033084,1.684043472,1.684043472,-0.9,2108.404618,11.17633588,5.751479495,3.103837614,84.65063896,15.01123552,6.286160523,0.0,5.907179729,0.0,0.0,4.794537184,0.0,0.0,0.0,0.0,26.31013685,19.51033443,6.041840829,9.589074368,12.19334025,0.0,10.21669833,0.0,31.72512732,20.13718479,0.0,0,0.0,5.316788604,0.0,0.0,0.0,43.27227561,9.589074368,0.0,25.68328649,0.0,0.0,0.0,0,49.41,0.0,9.589074368,0,11.94902056,12.84164325,32.21731658,0.0,7.047671983,4.899909731,5.316788604,0.0,0.0,0.0,23.93277384,2.858871882,0.0,0.184814815,-0.179117536,4.18114607,1.785997732,1.735513196,0.8,14,1,4,0,1,1,0,0,0,3,1,4,5,0,1,1,1,0.1759,53.9597,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
